7907,D Sturridge,Liverpool,FW,7 (8),0.02,0.01,0.06,0.09
7910,D Quintana,Manchester United,GK,36 (1),0.0,-0.01,0.0,-0.01
7914,J Evans,Leicester City,DF,26 (2),0.02,0.02,0.04,0.07
7915,P Evra,Unknown,DF,3 (1),0.05,-0.02,0.0,0.03
7918,P Jones,Manchester United,DF,23 (0),0.02,0.03,-0.0,0.05
7919,M Keane,Everton,DF,29 (1),0.11,-0.01,-0.06,0.05
7922,C Smalling,Manchester United,DF,28 (1),0.09,0.0,0.09,0.18
7928,M Carrick,Unknown,MD,1 (1),0.25,0.3,-0.17,0.37
7929,T Cleverley,Watford,MD,22 (1),0.01,0.05,0.03,0.09
7932,D Fletcher,Stoke City,MD,25 (2),0.01,0.03,0.03,0.08
7934,J Lingard,Manchester United,MD,20 (13),0.01,0.03,0.16,0.19
7936,P Pogba,Manchester United,MD,25 (2),0.07,0.13,0.08,0.28
7938,L Mosquera,Manchester United,DF,31 (0),0.01,0.07,0.08,0.16
7939,A Young,Manchester United,DF,28 (1),-0.01,0.12,0.03,0.14
7941,J Balcazar,West Ham United,FW,16 (11),0.03,0.05,0.26,0.34
7944,W Rooney,Unknown,FW,27 (4),0.03,0.0,0.17,0.2
7945,D Welbeck,Arsenal,FW,12 (16),0.06,0.01,0.07,0.13
7957,G Johnson,Unknown,DF,7 (1),0.01,-0.01,-0.04,-0.05
7958,M Kelly,Crystal Palace,DF,12 (3),0.04,-0.01,-0.06,-0.02
7961,C Adam,Stoke City,MD,5 (6),0.02,-0.01,-0.03,-0.01
7964,J Henderson,Liverpool,MD,25 (2),0.01,0.06,0.03,0.1
7967,J Shelvey,Newcastle United,MD,25 (5),0.01,0.06,-0.01,0.06
7970,A Carroll,West Ham United,FW,7 (9),0.15,0.02,0.07,0.24
7974,R Elliot,Newcastle United,GK,16 (0),0.0,-0.01,0.0,-0.0
7978,P Dummett,Newcastle United,DF,19 (1),0.02,-0.0,-0.02,-0.01
7988,Y Cabaye,Unknown,MD,28 (3),0.02,0.05,-0.04,0.02
7989,D Gosling,AFC Bournemouth,MD,21 (6),0.06,0.02,-0.01,0.07
8004,C Clark,Newcastle United,DF,19 (1),0.07,-0.0,0.03,0.09
8005,J Collins,Unknown,DF,12 (1),0.1,-0.0,0.05,0.15
8013,M Albrighton,Leicester City,MD,30 (3),0.01,0.05,0.04,0.1
8017,S Ireland,Unknown,MD,1 (3),-0.0,0.0,-0.21,-0.21
8032,M Mendoza,Chelsea,DF,33 (0),0.05,0.01,0.07,0.13
8049,C Lee,Unknown,MD,1 (5),0.04,-0.05,-0.04,-0.05
8066,B Hamer,Huddersfield Town,GK,3 (1),-0.05,-0.04,0.0,-0.08
8086,D Stephens,Brighton & Hove Albion,MD,36 (0),0.03,0.05,-0.03,0.05
8094,J Butland,Stoke City,GK,35 (0),0.01,-0.01,0.0,-0.01
8096,G Myhill,West Bromwich Albion,GK,1 (0),0.0,0.0,0.0,0.0
8116,N Redmond,Southampton,MD,22 (9),0.02,0.06,-0.04,0.05
8125,J Cork,Burnley,MD,38 (0),0.01,0.02,0.02,0.05
8126,J Fonte,Lille,DF,8 (0),0.08,0.04,-0.06,0.05
8135,L Shaw,Manchester United,DF,8 (3),-0.03,0.09,-0.04,0.03
8136,J Stephens,Southampton,DF,22 (0),0.04,0.02,0.06,0.12
8140,A Lallana,Liverpool,MD,1 (11),0.01,-0.01,-0.09,-0.09
8142,J Puncheon,Crystal Palace,MD,6 (4),0.01,0.02,-0.07,-0.04
8143,M Schneiderlin,Everton,MD,24 (6),0.01,0.06,-0.02,0.05
8144,J Ward-Prowse,Southampton,MD,20 (9),0.02,-0.0,0.03,0.05
8186,S Dann,Crystal Palace,DF,16 (1),0.1,0.01,-0.06,0.05
8192,M Olsson,Swansea City,DF,36 (0),0.01,-0.03,-0.03,-0.05
8221,J Ward,Crystal Palace,DF,19 (0),0.03,-0.01,-0.01,0.01
8239,L Baines,Everton,DF,22 (0),0.01,0.09,-0.01,0.09
8240,S Coleman,Everton,DF,12 (0),0.01,0.0,-0.05,-0.04
8242,S Duffy,Brighton & Hove Albion,DF,37 (0),0.17,0.01,-0.12,0.06
8245,P Jagielka,Everton,DF,23 (1),0.07,-0.02,-0.03,0.02
8246,R Barkley,Chelsea,MD,2 (0),0.01,0.02,-0.12,-0.09
8249,M Fellaini-Bakkioui,Manchester United,MD,5 (10),0.15,0.03,0.33,0.5
8266,H Gomes,Watford,GK,24 (0),0.0,-0.02,0.0,-0.02
8272,Y Kaboul,Watford,DF,2 (0),0.1,0.01,0.0,0.1
8277,K Walker,Manchester City,DF,32 (0),0.0,0.1,-0.02,0.09
8284,A Lennon,Burnley,MD,22 (7),0.0,0.01,-0.05,-0.03
8285,J Livermore,West Bromwich Albion,MD,30 (4),0.02,0.02,0.05,0.08
8290,A Pritchard,Huddersfield Town,MD,12 (2),0.0,0.06,-0.01,0.06
8292,D Rose,Tottenham Hotspur,DF,9 (1),0.0,0.13,-0.05,0.09
8296,J Defoe,AFC Bournemouth,FW,11 (13),-0.0,0.01,0.06,0.06
8301,J Hart,Burnley,GK,19 (0),0.0,0.01,0.0,0.01
8307,V Kompany,Manchester City,DF,17 (0),0.03,0.08,0.03,0.14
8313,P Girod,West Ham United,DF,37 (0),0.02,-0.01,-0.01,-0.0
8314,G Barry,West Bromwich Albion,MD,22 (3),0.02,0.01,0.03,0.07
8317,D Silva,Manchester City,MD,28 (1),0.01,0.14,0.16,0.31
8319,J Milner,Liverpool,MD,16 (16),0.03,0.12,-0.06,0.09
8324,G Toure,Unknown,MD,1 (8),0.04,0.32,-0.05,0.32
8325,S Castillo,Manchester City,FW,22 (3),0.01,0.04,0.4,0.45
8336,K Naughton,Swansea City,DF,34 (0),0.01,-0.03,-0.0,-0.02
8351,A Surman,AFC Bournemouth,MD,20 (5),0.02,0.04,0.05,0.11
8358,B Foster,Watford,GK,37 (0),0.0,-0.01,0.0,-0.0
8360,C Dawson,West Bromwich Albion,DF,28 (0),0.14,-0.0,0.01,0.15
8362,G McAuley,Unknown,DF,5 (4),0.02,0.02,0.0,0.04
8370,C Brunt,West Bromwich Albion,MD,22 (4),-0.0,0.05,-0.01,0.04
8374,J Morrison,West Bromwich Albion,MD,2 (2),-0.05,0.0,0.18,0.13
8384,S Long,Southampton,FW,15 (15),0.08,0.03,-0.08,0.04
8391,J Speroni,Crystal Palace,GK,11 (0),0.0,-0.01,0.0,-0.01
8392,N Clyne,Liverpool,DF,2 (1),0.01,-0.02,-0.07,-0.08
8416,G Murray,Brighton & Hove Albion,FW,25 (10),0.09,-0.04,0.09,0.14
8422,W Zaha,Crystal Palace,MD,28 (1),0.01,0.18,0.14,0.34
8425,W Hennessey,Crystal Palace,GK,27 (0),0.0,-0.0,0.0,0.0
8433,S Ward,Burnley,DF,28 (0),0.0,-0.0,0.02,0.02
8460,A Smith,AFC Bournemouth,DF,22 (5),0.03,-0.01,0.03,0.04
8464,F Delph,Manchester City,MD,21 (1),-0.02,0.12,0.03,0.13
8471,A Townsend,Crystal Palace,MD,35 (1),0.01,0.07,-0.02,0.06
8480,K Schmeichel,Leicester City,GK,33 (0),0.0,-0.04,0.0,-0.04
8488,W Morgan,Leicester City,DF,32 (0),0.06,-0.0,-0.06,-0.01
8495,D Drinkwater,Chelsea,MD,5 (7),-0.01,0.0,0.14,0.13
8498,A King,Leicester City,MD,14 (8),0.02,0.03,0.13,0.17
8501,J Schlupp,Crystal Palace,DF,21 (3),0.03,0.04,-0.03,0.04
8514,S Mignolet,Liverpool,GK,19 (0),0.0,0.01,0.0,0.02
8516,P Bardsley,Burnley,DF,13 (0),0.02,0.03,-0.0,0.05
8530,J McClean,Stoke City,MD,14 (16),0.01,0.02,-0.02,0.01
8553,W Reid,West Ham United,DF,17 (0),0.06,-0.0,-0.02,0.03
8554,J Tomkins,Crystal Palace,DF,27 (1),0.09,-0.0,0.06,0.15
8561,M Noble,West Ham United,MD,28 (1),0.01,0.06,0.05,0.12
8566,S Baldock,Unknown,FW,0 (1),0.0,-0.13,0.0,-0.13
8580,A McCarthy,Southampton,GK,18 (0),-0.0,-0.01,0.0,-0.01
8582,A Cresswell,West Ham United,DF,35 (1),0.01,0.01,-0.02,-0.01
8583,D Delaney,Unknown,DF,1 (1),0.02,0.01,0.0,0.03
8620,M Diame,Newcastle United,MD,23 (7),0.03,0.01,0.03,0.08
8623,J McArthur,Crystal Palace,MD,27 (6),0.04,-0.01,0.1,0.13
86239,G Carrillo,Leganes,FW,5 (1),0.16,0.01,-0.2,-0.03
8624,J McCarthy,Everton,MD,3 (1),0.01,0.02,-0.05,-0.02
8625,V Moses,Chelsea,MD,25 (3),0.0,0.09,0.05,0.14
8627,B Watson,Unknown,MD,6 (2),0.04,0.0,0.0,0.04
86308,C Yacob,Unknown,MD,9 (7),0.05,-0.04,-0.03,-0.02
86325,J Mori,Villarreal,DF,1 (3),0.06,0.03,0.0,0.09
8643,M Lowton,Burnley,DF,25 (1),0.01,0.1,-0.0,0.1
8653,H Maguire,Leicester City,DF,38 (0),0.12,0.05,-0.02,0.15
8677,M Antonio,West Ham United,FW,16 (5),0.05,0.07,0.06,0.18
8686,H Robson-Kanu,West Bromwich Albion,FW,8 (11),0.08,-0.01,-0.01,0.06
8717,H Kane,Tottenham Hotspur,FW,35 (2),0.09,0.03,0.4,0.52
8726,A Begovic,AFC Bournemouth,GK,36 (2),0.0,0.0,0.0,0.0
8731,R Shawcross,Stoke City,DF,27 (0),0.14,0.0,-0.09,0.05
8745,D Whitehead,Unknown,MD,0 (4),0.0,-0.01,0.0,-0.01
8747,P Crouch,Stoke City,FW,14 (17),0.22,-0.02,0.15,0.34
8752,J Walters,Unknown,FW,0 (3),0.01,-0.26,-0.1,-0.35
8761,M Cranie,Unknown,DF,2 (1),0.04,0.04,0.0,0.08
8826,K Darlow,Newcastle United,GK,10 (0),0.0,0.01,0.0,0.01
8833,J Lascelles,Newcastle United,DF,32 (1),0.11,0.01,0.04,0.16
8889,A Mariappa,Watford,DF,24 (4),0.03,-0.01,-0.03,-0.01
8897,J Hogg,Huddersfield Town,MD,29 (1),0.02,0.03,-0.01,0.04
8903,T Deeney,Watford,FW,20 (8),0.14,0.0,-0.03,0.11
8925,A Westwood,Burnley,MD,12 (5),-0.0,0.02,-0.03,-0.01
8935,L Grant,Manchester United,GK,3 (0),0.0,0.0,0.0,0.0
8944,B Mee,Burnley,DF,29 (0),0.1,0.03,-0.09,0.03
8945,K Trippier,Tottenham Hotspur,DF,21 (3),0.01,0.07,-0.01,0.07
8953,C Austin,Southampton,FW,10 (13),0.05,0.02,0.09,0.17
8955,D Ings,Southampton,FW,3 (5),0.05,-0.0,0.01,0.06
8958,J Rodriguez,West Bromwich Albion,FW,32 (5),0.09,-0.0,-0.03,0.06
8959,J Stanislas,AFC Bournemouth,MD,17 (2),0.01,0.05,0.1,0.16
8976,T Carroll,Swansea City,MD,28 (9),0.02,0.02,-0.01,0.02
8980,J Hendrick,Burnley,MD,29 (5),0.02,-0.0,0.02,0.04
8981,W Hughes,Watford,MD,11 (4),0.01,0.05,0.11,0.17
8992,P Gazzaniga,Tottenham Hotspur,GK,1 (0),0.01,0.01,0.0,0.02
9097,L Dunk,Brighton & Hove Albion,DF,38 (0),0.12,-0.0,-0.03,0.08
9123,A Barnes,Burnley,FW,22 (14),0.06,-0.03,0.17,0.2
9127,S Vokes,Burnley,FW,7 (19),0.27,-0.01,0.06,0.31
91381,J Mena,Brighton & Hove Albion,FW,23 (8),0.01,0.06,0.12,0.18
9164,C Taylor,Burnley,DF,10 (1),0.03,0.09,0.0,0.11
9179,N Wells,Unknown,FW,0 (7),0.01,0.02,-0.07,-0.04
9194,Y Yala,Unknown,MD,11 (5),0.04,0.04,-0.03,0.04
9206,C Wood,Burnley,FW,20 (4),0.08,-0.03,0.31,0.36
9227,M Ritchie,Newcastle United,MD,32 (3),0.02,0.07,0.04,0.14
9277,S Cook,AFC Bournemouth,DF,31 (3),0.08,-0.01,0.01,0.08
9279,S Francis,AFC Bournemouth,DF,31 (1),0.07,0.05,-0.02,0.1
9280,S Malone,Unknown,DF,12 (9),-0.01,-0.0,-0.03,-0.03
9283,H Arter,Unknown,MD,11 (2),0.01,0.02,0.06,0.09
9285,C Daniels,AFC Bournemouth,DF,35 (0),0.02,0.0,0.02,0.04
92864,O Karnezis,Napoli,GK,14 (1),0.0,-0.0,0.0,0.0
92899,J Holebas,Watford,DF,26 (2),0.01,0.01,-0.01,0.01
92922,K Mirallas,Unknown,MD,2 (3),0.01,-0.01,-0.06,-0.07
9293,M Pugh,AFC Bournemouth,MD,12 (8),0.01,0.01,-0.09,-0.08
92947,K Stafylidis,Augsburg,DF,4 (1),0.01,-0.0,-0.01,-0.01
93,J Gudmundsson,Burnley,MD,32 (3),0.01,0.07,-0.01,0.07
93084,E Jakupovic,Leicester City,GK,2 (0),0.02,-0.02,0.0,0.0
9380,J Stones,Manchester City,DF,16 (1),0.05,0.04,-0.08,0.01
9403,C Cathcart,Watford,DF,5 (2),0.02,-0.01,-0.0,0.01
9414,M Phillips,West Bromwich Albion,MD,23 (7),0.03,0.07,0.04,0.14
9419,T Ince,Stoke City,MD,27 (6),0.02,0.03,-0.04,0.01
9433,J Tarkowski,Burnley,DF,31 (0),0.08,-0.0,-0.05,0.03
9532,S Berahino,Stoke City,FW,3 (12),0.01,0.01,-0.07,-0.06
9622,L Rosenior,Unknown,DF,1 (2),0.0,-0.06,-0.02,-0.08
9623,R Brady,Burnley,MD,15 (0),0.02,0.02,0.01,0.05
9637,J King,AFC Bournemouth,FW,28 (5),0.07,0.06,0.09,0.22
9739,J Ibe,AFC Bournemouth,MD,22 (10),0.01,0.03,0.01,0.05
0,Average (EPL),None,GKs,0,0.0,-0.0,0.0,0.0
1,Average (EPL),None,DFs,0,0.02,0.02,0.0,0.05
2,Average (EPL),None,MDs,0,0.01,0.04,0.0,0.07
3,Average (EPL),None,FWs,0,0.04,0.01,0.06,0.15
